X,Y,Z
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.53514,13.3404,5.48574
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
7.94883,-2.26329,3.2972
7.96961,-2.32217,3.31154
0,-0,0
0,-0,0
0,-0,0
7.99795,-2.54498,3.34793
7.99192,-2.59717,3.35198
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
4.39392,-2.2863,1.98804
4.3831,-2.31495,1.98951
4.34258,-2.32774,1.97775
4.33557,-2.35834,1.98105
4.31206,-2.37995,1.97701
4.26898,-2.39046,1.96414
4.22675,-2.40098,1.95164
4.20227,-2.4213,1.94723
4.19616,-2.4522,1.95128
4.07865,-2.41719,1.90422
4.09243,-2.45942,1.91745
4.04868,-2.46706,1.90422
3.58574,-2.21509,1.69614
3.66034,-2.29236,1.73731
3.91545,-2.48581,1.86341
3.97049,-2.5551,1.8965
3.89633,-2.5413,1.86893
3.86438,-2.55438,1.8612
0,-0,0
0,-0,0
0,-0,0
4.05455,-2.82557,1.98363
4.16551,-2.94108,2.04576
0,-0,0
2.94023,-2.13009,1.46526
2.93085,-2.15084,1.4671
2.90268,-2.15768,1.45974
3.7584,-2.83019,1.88988
3.72988,-2.84474,1.88437
3.56003,-2.74985,1.80826
2.90377,-2.27126,1.48732
3.22794,-2.55707,1.6579
2.83725,-2.27587,1.46783
2.85209,-2.31669,1.48254
2.8529,-2.34656,1.49026
4.08579,-3.40356,2.13215
2.94188,-2.48095,1.55129
3.96807,-3.3888,2.09282
3.02163,-2.61239,1.60901
3.00484,-2.63027,1.60864
2.82096,-2.49996,1.52004
2.75021,-2.46752,1.49063
2.73708,-2.48622,1.49173
2.72656,-2.50738,1.4943
2.70977,-2.52279,1.49357
2.73077,-2.57383,1.51342
3.95658,-3.77605,2.19208
2.92231,-2.82302,1.63621
2.94282,-2.87797,1.65717
2.96475,-2.93524,1.67922
3.0268,-3.03371,1.72408
3.22675,-3.27418,1.84723
2.74485,-2.81935,1.58548
2.81256,-2.92464,1.634
2.84194,-2.99175,1.66121
2.84134,-3.02813,1.6715
2.90107,-3.1301,1.71709
2.84038,-3.10256,1.69283
2.97406,-3.28897,1.7829
2.92162,-3.27108,1.76378
2.88612,-3.27151,1.75459
2.89164,-3.31861,1.77003
2.81786,-3.27425,1.73768
2.71824,-3.19792,1.68915
2.65732,-3.16538,1.66378
2.65921,-3.2074,1.67702
2.59001,-3.1632,1.64614
2.58516,-3.19712,1.65533
2.52025,-3.15622,1.62665
2.68963,-3.41121,1.74724
3.23748,-4.15866,2.1134
2.70366,-3.51697,1.78363
3.198,-4.21364,2.12112
2.66142,-3.55137,1.78437
2.64511,-3.57511,1.78804
2.6286,-3.59878,1.79172
2.60756,-3.61635,1.79246
2.58155,-3.62698,1.78988
2.54588,-3.62372,1.78069
2.51724,-3.63011,1.77628
2.4839,-3.62936,1.76856
0,-0,0
2.01383,-3.02104,1.46526
1.99577,-3.03412,1.46563
1.98065,-3.05177,1.4682
1.95938,-3.05995,1.46636
1.94802,-3.08371,1.47188
1.88973,-3.03245,1.44247
1.86574,-3.03527,1.43842
1.8331,-3.0236,1.42776
1.79449,-3.00126,1.41232
1.44323,-2.44733,1.15313
1.92522,-3.31174,1.5443
1.41402,-2.46647,1.15387
1.40617,-2.48806,1.15975
1.36058,-2.4422,1.13512
1.34154,-2.44316,1.13181
1.52731,-2.82275,1.29872
1.47804,-2.77216,1.27188
1.37586,-2.61895,1.19946
1.27264,-2.45883,1.12446
1.45968,-2.86353,1.30056
1.50838,-3.0046,1.35901
1.54716,-3.1297,1.41011
1.21557,-2.49684,1.12777
1.68332,-3.51333,1.57004
1.65063,-3.50004,1.55974
1.30321,-2.80733,1.2535
1.31222,-2.8728,1.2785
1.28124,-2.85111,1.26563
1.24794,-2.82318,1.25019
0.960551,-2.20894,0.982183
0.980941,-2.29434,1.01637
1.46715,-3.49222,1.52739
1.45173,-3.51577,1.53364
0.95776,-2.3594,1.03659
0.943953,-2.36696,1.03733
1.38406,-3.53497,1.5307
0.926173,-2.40789,1.04983
1.0341,-2.73896,1.18732
1.26517,-3.41507,1.46967
0.919469,-2.52855,1.09358
1.2213,-3.42508,1.46746
1.28245,-3.6678,1.56599
1.14754,-3.34743,1.42886
1.00448,-2.98941,1.27666
0.928321,-2.81971,1.2035
0.915278,-2.83863,1.20902
0.881906,-2.79364,1.18806
0.869134,-2.81322,1.19394
0.872009,-2.88527,1.22152
1.06092,-3.59074,1.51011
0.745293,-2.57944,1.09137
0.741561,-2.62693,1.10902
0.984283,-3.572,1.49467
0.903239,-3.35793,1.4046
0.876961,-3.34182,1.39578
0.872094,-3.40841,1.42077
0.773648,-3.10236,1.29394
0.933637,-3.84543,1.5943
0.688314,-2.91159,1.21269
0.561009,-2.43899,1.01931
0.536517,-2.39973,1.00204
0.529856,-2.44024,1.01711
0.690693,-3.2798,1.35497
0.524572,-2.56775,1.066
0.519255,-2.62384,1.08733
0.508207,-2.65346,1.09799
0.485666,-2.6227,1.08439
0.469891,-2.62746,1.08512
0.455022,-2.63762,1.08806
0.436092,-2.62385,1.08145
0,-0,0
1.19005,-7.76209,3.13433
1.15267,-7.83918,3.16227
0.460147,-3.26366,1.33291
0.319732,-2.37055,0.975566
0.303762,-2.3614,0.971154
0.29028,-2.37152,0.974463
0.276364,-2.3788,0.976668
0.263584,-2.39709,0.983286
0.252787,-2.43659,0.998359
0.2726,-2.79631,1.14063
0.32369,-3.54904,1.43879
0.309441,-3.63992,1.47408
0.284918,-3.61394,1.46305
0.264214,-3.63602,1.47114
0.148747,-2.22989,0.913435
0.137736,-2.27532,0.931081
0.15158,-2.79244,1.13549
0,-0,0
0,-0,0
0.105848,-2.95554,1.19909
0.0967445,-3.26475,1.32114
0.0766245,-3.26156,1.31967
0.0574005,-3.30846,1.33806
0.0368063,-3.28179,1.32739
0.0163794,-3.22057,1.30313
-0.0033833,-3.22154,1.3035
-0.0237544,-3.30144,1.33512
-0.0439985,-3.3003,1.33475
-0.06493,-3.33437,1.34835
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-1.28752,-3.65617,1.56232
-1.30961,-3.64732,1.56195
-0,-0,0
-0,-0,0
-0,-0,0
-1.26234,-3.26201,1.41269
-1.27687,-3.24036,1.4068
-1.29257,-3.22211,1.40239
-1.36721,-3.34841,1.45974
-0,-0,0
-0,-0,0
-0,-0,0
-1.63241,-3.73301,1.64062
-1.69422,-3.81044,1.67849
-1.71911,-3.80336,1.67996
-1.72804,-3.76148,1.66636
-3.40123,-7.28277,3.20749
-3.36171,-7.0845,3.12992
-3.40107,-7.05536,3.12625
-3.4353,-7.01599,3.11816
-1.5158,-3.04975,1.37629
-1.52568,-3.02296,1.36857
-1.55142,-3.02761,1.37482
-1.56653,-3.01144,1.37188
-3.85399,-7.29539,3.29168
-3.84945,-7.17982,3.25051
-3.89388,-7.15688,3.25088
-0,-0,0
-1.96317,-3.50635,1.61856
-0,-0,0
-1.66048,-2.88258,1.34504
-1.74433,-2.98553,1.39688
-2.53198,-4.27223,1.99319
-2.43402,-4.05019,1.89797
-2.37411,-3.89623,1.83363
-2.31142,-3.74157,1.76856
-2.25483,-3.60045,1.70937
-2.24946,-3.54337,1.68915
-2.00684,-3.119,1.49614
-2.00155,-3.06924,1.47849
-2.01624,-3.0507,1.47555
-3.05594,-4.56165,2.20053
-3.38221,-4.9821,2.41046
-5.57055,-8.09688,3.9152
-5.92596,-8.50118,4.12659
-5.61744,-7.95423,3.87954
-2.48652,-3.47658,1.71966
-5.74793,-7.93063,3.90196
-5.78107,-7.87422,3.89167
-5.20707,-7.00214,3.47955
-6.27067,-8.32484,4.15012
-0,-0,0
-5.35612,-6.93234,3.49315
-5.42664,-6.93523,3.51116
-5.46678,-6.89888,3.50969
-5.52298,-6.88262,3.51852
-0,-0,0
-5.61116,-6.81935,3.52109
-3.21542,-3.86004,2.01598
-5.71062,-6.76917,3.53101
-5.79554,-6.78491,3.55748
-0,-0,0
-2.56532,-2.93069,1.56967
-3.18484,-3.5933,1.92811
-3.21429,-3.58199,1.93253
-2.67825,-2.94835,1.60459
-2.71078,-2.9476,1.61305
-2.73578,-2.9384,1.61709
-2.68102,-2.84443,1.57518
-2.6798,-2.80842,1.56452
-3.62381,-3.75079,2.09171
-3.65456,-3.73646,2.09613
-2.74413,-2.77183,1.57187
-3.66458,-3.65587,2.07627
-3.04163,-2.99768,1.71819
-2.908,-2.8311,1.63437
-2.91928,-2.8074,1.63106
-2.89733,-2.7523,1.60974
-2.91145,-2.73193,1.60827
-3.18195,-2.9491,1.74503
-3.22812,-2.95526,1.7601
-3.10475,-2.80757,1.68474
-3.03104,-2.70734,1.63658
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-4.02604,-3.25502,2.07664
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-4.19734,-3.18564,2.11304
-0,-0,0
-0,-0,0
-4.04044,-2.95102,2.00789
-4.05244,-2.92182,2.00495
-5.79654,-4.12489,2.84243
-5.74792,-4.03741,2.80677
-5.94151,-4.11913,2.88802
-5.93366,-4.06002,2.87221
-5.9338,-4.00689,2.86044
-6.01167,-4.00598,2.88581
-6.04547,-3.97514,2.89022
-6.09471,-3.95417,2.90199
-5.85488,-3.74778,2.77809
-0,-0,0
-5.85938,-3.65009,2.75898
-6.6519,-4.08717,3.11632
-5.85203,-3.54659,2.73508
-0,-0,0
-5.89751,-3.47593,2.73618
-7.37099,-4.28332,3.40014
-6.95733,-3.98612,3.19977
-7.4481,-4.20672,3.41153
-8.58296,-4.77827,3.91336
-5.36049,-2.94184,2.44722
-7.08169,-3.82965,3.21264
-5.37895,-2.86665,2.4395
-7.14297,-3.75024,3.21926
-7.0915,-3.6679,3.18617
-7.41138,-3.77583,3.31815
-6.76607,-3.39506,3.02257
-6.58416,-3.25341,2.93324
-6.14988,-2.9921,2.73361
-5.52896,-2.64831,2.45347
-5.52491,-2.60482,2.44465
-5.67072,-2.63112,2.50126
-8.74183,-3.99037,3.8288
-6.32785,-2.84204,2.77221
-7.44089,-3.287,3.24573
-9.11576,-3.95991,3.95895
-7.51574,-3.21041,3.2608
-7.53444,-3.16388,3.26043
-7.03704,-2.90443,3.03948
-7.04007,-2.85526,3.03323
-7.05314,-2.81029,3.0314
-0,-0,0
-0,-0,0
-0,-0,0
-11.8767,-4.3968,5.03649
-9.63776,-3.50108,4.08357
-12.4239,-4.42673,5.24384
-0,-0,0
-12.582,-4.30979,5.28759
-6.64471,-2.23119,2.80089
-10.9845,-3.61277,4.60121
-12.1617,-3.91727,5.08098
-10.9092,-3.44023,4.55194
-8.63026,-2.66373,3.6005
-6.58627,-1.98897,2.74978
-6.60906,-1.95168,2.7542
-6.65218,-1.92011,2.76706
-10.9639,-3.09111,4.5332
-6.91106,-1.90323,2.86375
-6.91722,-1.85934,2.86155
-6.95548,-1.82394,2.87258
-8.84698,-2.26169,3.63984
-8.80203,-2.19276,3.61594
-7.15056,-1.73504,2.93875
-7.08504,-1.67319,2.90787
-9.70289,-2.22821,3.96556
-8.9485,-1.99734,3.65454
-8.84061,-1.91641,3.60601
-8.69658,-1.82941,3.54315
-12.2205,-2.492,4.96039
-11.0558,-2.18406,4.48503
-12.2455,-2.34098,4.95855
-12.2935,-2.27205,4.97215
-12.0747,-2.15509,4.87877
-12.106,-2.08411,4.88613
-0,-0,0
-12.307,-1.96351,4.95671
-0,-0,0
-0,-0,0
-12.912,-1.81694,5.18465
-12.3598,-1.66201,4.96002
-12.9804,-1.66438,5.2034
-12.5851,-1.5353,5.04201
-12.4807,-1.44491,4.99679
-12.3478,-1.35282,4.94054
-13.0358,-1.34723,5.21075
-12.943,-1.25743,5.17068
-12.9486,-1.17782,5.16994
-12.9426,-1.09725,5.1648
-12.9602,-1.01869,5.16921
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,-0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-2.2283,14.4418,5.62771
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
-0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3.51732,13.3281,5.31042
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
0,-0,0
7.9588,-2.258,3.19918
7.98336,-2.31799,3.21456
0,-0,0
0,-0,0
0,-0,0
7.97214,-2.52845,3.23387
7.97602,-2.58365,3.24174
0,-0,0
0,-0,0
0,-0,0
0,-0,0
